"Country Name","Country Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Tajikistan","TJK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.6499996185303",,,,,,,,,,,,,,,,"13.4074633159107","12.0100002288818",,,,,,,,
"Turkmenistan","TKM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.6599998474121",,,,,,,,,,,,,,,,,,,,"10.1430797576904",,,,"13.8386697769165",,,"9.59000015258789",,,
"Latin America & the Caribbean (IDA & IBRD countries)","TLA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Timor-Leste","TLS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.36493015289307",,,,,,"20.3700008392334",,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tonga","TON",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.65328450804112",,"3.88319120687167","9.49322986602783",,"5.4589189829888",,"5.99164409763445",,
"South Asia (IDA & IBRD)","TSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sub-Saharan Africa (IDA & IBRD countries)","TSS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trinidad and Tobago","TTO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.82999992370605","9.60999965667725",,"5.78999996185303",,,,,,,,,,,"10.1399097442627",,,
"Tunisia","TUN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.3981304168701","13.878872031676",,,,"12.8028297424316",,
"Turkiye","TUR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.4976116552789","20.9415740107689","21.8643391177776",,
"Tuvalu","TUV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.0572153765716",,,,,,"6.22989657861806","8.43443096476025",,,,,,,,
"Tanzania","TZA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.300240395297205",,"0.48110984273635",,"1.07453626289586",,,"1.6764999628067",,,"1.41936004161835",,,,"2.31976008415222",,,
"Uganda","UGA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.8400000333786",,"2.96000003814697","1.66774530456937","1.70000004768372",,"2.44184782223205",,"0.940330028533936","2.92621064812122",,"4.25233615147672",,"4.43541090411987",,,,
"Ukraine","UKR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.75",,,,,,,,,,,,,,,,,,"34.7476005554199",,,,,,
"Upper middle income","UMC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","URY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.19999980926514","7.40999984741211","10.5","10.460000038147","11.3400001525879","11.4700002670288","11.8400001525879",,,,,"12.9296798706055",
"United States","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.5114912460667","23.1610209652629","23.7563569347269","24.1817557730023","24.8992515998925","25.607379017249","25.871996968313","26.2660135830579","26.8990001359402","27.470244377619","27.7378357639175","27.9080910965083","28.4415736430702","29.1170692702114","29.5267774375668","29.7172554260736","29.9961309081733","30.4181560751516","31.0561865240495","31.6599998474121","31.9599990844727","32.5","33.439998626709","32.0158805847168","34.9900016784668","36.0551531503778","37.5200004577637","35.0492286682129","37.6599998474121","38.601131439209","39.0294779820448",
"Uzbekistan","UZB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.420000076294","15.6800003051758","15.8000001907349","16.3199996948242",,"16.2999992370606","16.4300003051758",,"16.4500007629394","16.8500003814697",,,
"St. Vincent and the Grenadines","VCT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB","VEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.3858728757953","12.3901806496022","13.3217731401591","14.2245084877554","15.3659087997493","16.361710103541","18.5100002288818","18.9831074349456",,,"21.5400009155273","25.1499996185303","22.2573749832562",,,,,,,,
"British Virgin Islands","VGB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Virgin Islands (U.S.)","VIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Viet Nam","VNM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.25","10.3575068448987","10.2704172552929","11.5200004577637","11.3209825236686",,
"Vanuatu","VUT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.08565009286613","2.58050274895905",,,"3.33517003059387",,
"World","WLD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samoa","WSM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.94000005722046",,,,,,,,,,,,,,,,,,"11.0046997070312",,,"16.4844257806228",,,
"Kosovo","XKX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.","YEM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.98841274948543",,,,,,,,,,,
"South Africa","ZAF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.60493263066422","4.63683378946169","4.839277043275","5.1800790798023",,"5.95415100115648","6.03801853099129","6.07000017166138","6.29960964269221","8.25","6.81581147649645","7.21183123360031","6.6431097984314","12.960000038147","6.08822011947632","7.01721000671387","14.3500003814697",
"Zambia","ZMB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.42241224541139",,"1.58607046700966","1.8147200345993",,,,,"2.80119454477244",,
"Zimbabwe","ZWE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.95983982086182",,"3.25",,"5.70975017547607",,"0.959926236321576","0.913877996562985","1.13487348253901",,
